,date,slug,name,player_id,positions,FD_pts_scored,location,opponent,opponent_id,points_scored,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,game_score
0,2020-02-02,owensta01,Tariq Owens,610,[<Position.POWER_FORWARD: 'POWER FORWARD'>],4.4,Location.AWAY,MILWAUKEE_BUCKS,16,2,423,1,4,0,1,0,0,2,0,0,0,0,0,1.0
1,2020-02-03,owensta01,Tariq Owens,610,[<Position.POWER_FORWARD: 'POWER FORWARD'>],3.0,Location.AWAY,BROOKLYN_NETS,2,0,213,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2,2020-02-10,owensta01,Tariq Owens,610,[<Position.POWER_FORWARD: 'POWER FORWARD'>],3.2,Location.AWAY,LOS_ANGELES_LAKERS,13,2,288,0,1,0,1,2,2,0,1,0,0,0,0,1.2
